N	G	Iteration	dist_percent	z_score
24	84	522	0.999	3.17396696257
24	87	523	1.0	4.0925580773
24	80	524	1.0	4.78833543339
24	77	525	1.0	4.06899879194
24	146	526	0.999	3.59517474626
24	83	527	1.0	3.15914856079
24	100	528	0.207	-0.806941833359
24	84	529	0.998	2.83568558055
24	80	530	0.998	3.20578273323
24	90	531	0.987	2.50710450505
24	92	532	0.986	2.23661905138
24	87	533	0.847	0.939102141833
24	80	534	1.0	3.91783079556
24	127	535	1.0	4.36973389888
24	94	536	1.0	5.68626746089
24	140	537	1.0	6.3131278963
24	77	538	1.0	5.06687883261
24	79	539	1.0	5.92847581618
24	102	540	0.998	2.86705354908
24	91	541	0.873	1.16622955781
24	77	542	1.0	7.19386864596
24	90	543	0.983	2.09030680252
24	130	544	1.0	3.46706286667
24	132	545	1.0	5.76470189205
24	68	546	1.0	5.29616751308
24	84	547	0.946	1.61876206322
24	86	548	0.967	1.86606260194
24	94	549	0.354	-0.403115960447
24	106	550	0.992	2.28761495051
24	137	551	0.991	2.63031455055
24	86	552	1.0	7.20775504959
24	94	553	0.91	1.39001254852
24	102	554	0.936	1.54578741314
24	95	555	1.0	4.44718166219
24	94	556	1.0	6.37523739366
24	89	557	0.892	1.20539449666
24	86	558	0.936	1.63214504294
24	103	559	0.885	1.22112178369
24	87	560	1.0	3.79151448219
24	84	561	1.0	3.65355089978
24	95	562	1.0	3.63391057286
24	87	563	1.0	5.45578506136
24	137	564	1.0	4.69806403495
24	90	565	0.892	1.26749110061
24	127	566	1.0	8.58003242685
24	87	567	1.0	5.93781157006
24	142	568	0.999	3.2535265386
24	132	569	1.0	6.67761578709
24	95	570	1.0	4.81742164946
24	94	571	0.969	1.96728665921
24	125	572	1.0	6.42108376043
24	131	573	0.989	2.3903747123
24	89	574	1.0	4.34908817388
24	90	575	0.888	1.16768142977
24	108	576	1.0	7.03502939257
24	100	577	0.957	1.82619675622
24	93	578	0.757	0.678181169419
24	87	579	1.0	5.7205482996
24	81	580	0.99	2.41715617083
24	141	581	1.0	5.31438951209
24	135	582	1.0	5.18683635939
24	89	583	0.681	0.498367758308
24	95	584	0.999	3.06886024581
24	99	585	0.909	1.3609248276
24	87	586	1.0	4.52529595996
24	133	587	1.0	4.86648405364
24	91	588	1.0	5.16108314542
24	78	589	0.995	3.25275616907
24	84	590	0.998	2.97024247295
24	98	591	1.0	5.04159205432
24	100	592	0.999	3.84953490509
24	89	593	0.998	2.78368337748
24	76	594	0.955	1.71079718912
24	131	595	1.0	7.5141684888
24	99	596	0.269	-0.646915187392
24	130	597	0.997	2.92239917865
24	81	598	0.999	3.19622610622
24	81	599	0.999	3.1874894888
24	93	600	0.675	0.399589602988
24	97	601	0.949	1.63762848026
24	107	602	0.989	2.34909855603
24	105	603	1.0	3.45643371026
24	79	604	1.0	4.50652259956
24	96	605	0.14	-1.04697286282
24	97	606	0.494	0.00870121765732
24	93	607	1.0	4.80275381589
24	81	608	0.999	3.56134562729
24	84	609	1.0	4.40435812868
24	94	610	0.964	1.76194383072
24	91	611	0.859	1.05320096306
24	88	612	1.0	5.50678320652
24	71	613	1.0	7.82838120169
24	80	614	1.0	4.89744737923
24	83	615	1.0	5.80858639888
24	93	616	0.995	2.61988324746
24	76	617	1.0	6.81042622463
24	90	618	1.0	5.03178189633
24	83	619	0.886	1.22142011089
24	146	620	1.0	4.76353265473
24	87	621	1.0	5.36259163857
24	94	622	0.998	2.91278954
24	102	623	0.961	1.85707186899
24	133	624	1.0	5.44853299952
24	84	625	0.322	-0.437903233075
24	88	626	0.998	2.67555780823
24	97	627	1.0	3.46091446889
24	91	628	1.0	5.3567587388
24	96	629	0.83	0.975536497926
24	95	630	0.963	1.77969441365
24	98	631	0.628	0.311160895463
24	115	632	1.0	4.68612802947
24	87	633	0.508	0.0165907850247
24	88	634	1.0	4.33967738832
24	130	635	1.0	8.44637566274
24	86	636	1.0	3.69550437154
24	83	637	0.999	3.39525899294
24	97	638	0.895	1.25538055218
24	85	639	0.999	3.54655775751
24	88	640	0.894	1.25274766199
24	106	641	1.0	3.28093386077
24	96	642	0.904	1.33964189797
24	98	643	0.935	1.48886807982
24	96	644	1.0	3.36249601002
24	121	645	1.0	7.84848498795
24	97	646	0.912	1.39439198342
24	83	647	0.829	0.940120220095
24	86	648	0.919	1.47317994051
24	97	649	1.0	5.02879768376
24	82	650	1.0	4.03541759565
24	137	651	0.874	1.09689659758
24	94	652	0.998	3.28374730756
24	98	653	0.983	2.03514208321
24	80	654	1.0	3.50515953554
24	71	655	1.0	6.99557371145
24	108	656	0.997	3.04483233882
24	105	657	0.574	0.168993880159
24	91	658	0.997	2.82755661993
24	135	659	1.0	6.61158347338
24	96	660	0.953	1.79476136126
24	89	661	0.098	-1.27622024024
24	96	662	0.359	-0.413789154092
24	136	663	1.0	6.10374054585
24	95	664	0.999	3.42385359361
24	94	665	0.994	2.55817719
24	127	666	1.0	7.25518852658
24	88	667	0.883	1.20810883277
24	87	668	1.0	3.99538975719
24	95	669	0.98	2.034717036
24	94	670	0.999	2.87115899606
24	94	671	1.0	4.59903420325
24	90	672	1.0	6.96278601342
24	93	673	1.0	3.19243605903
24	79	674	1.0	6.71028764745
24	86	675	0.999	2.8751089024
24	93	676	0.996	2.72317894479
24	94	677	0.665	0.453209410797
24	87	678	1.0	4.00095354973
24	92	679	1.0	4.41951097119
24	99	680	0.864	1.05212222819
24	129	681	1.0	4.62004017555
24	84	682	0.994	2.54200632013
24	75	683	1.0	7.63051848469
24	89	684	1.0	4.91793907439
24	96	685	1.0	3.98350628353
24	98	686	0.996	2.88552528966
24	97	687	1.0	7.45410574011
24	94	688	0.902	1.30195935872
24	137	689	1.0	5.92649255613
24	129	690	0.839	1.02965997345
24	102	691	0.759	0.714411894648
24	93	692	1.0	3.48567545742
24	90	693	0.985	2.15690952057
24	93	694	0.988	2.26928173249
24	88	695	0.981	2.01759940439
24	94	696	1.0	4.7825964103
24	95	697	0.965	1.81974060608
24	93	698	0.984	2.17569786623
24	103	699	0.985	2.11185822209
24	135	700	1.0	4.84840758616
24	84	701	0.936	1.52858082478
24	123	702	1.0	3.97641456129
24	97	703	0.573	0.155643888968
24	92	704	1.0	6.21029612258
24	107	705	1.0	10.3913196496
24	137	706	1.0	4.10032502813
24	80	707	1.0	4.92536742594
24	84	708	0.984	2.25598477589
24	79	709	0.811	0.877180283028
24	95	710	0.999	3.60931302084
24	85	711	0.993	2.84978015994
24	136	712	0.999	3.73111261894
24	90	713	0.998	2.99840421843
24	100	714	1.0	3.97218771885
24	69	715	1.0	8.54235726631
24	82	716	1.0	4.36351200806
24	82	717	1.0	5.50599982101
24	88	718	1.0	4.25677247297
24	97	719	0.775	0.805367010193
24	85	720	1.0	7.15368076425
24	85	721	0.994	2.59462702823
24	129	722	1.0	6.75486292031
24	134	723	1.0	9.0976371002
24	89	724	0.999	3.06805363265
24	92	725	0.64	0.31195435264
24	83	726	1.0	4.02202632419
24	94	727	1.0	7.49081641877
24	85	728	1.0	6.10336810682
24	93	729	0.936	1.53383157745
24	104	730	1.0	4.43382263893
24	74	731	1.0	10.7986098833
24	86	732	0.997	2.80928056982
24	89	733	0.998	2.75996282682
24	81	734	1.0	4.80302645634
24	93	735	0.999	3.33448037469
24	80	736	0.997	2.52817885767
24	84	737	1.0	4.76882391141
24	98	738	0.965	1.78550746947
24	96	739	0.936	1.49918448795
24	91	740	1.0	3.9955782775
24	79	741	1.0	4.5182663391
24	90	742	1.0	3.72877359434
24	83	743	1.0	6.3268040858
24	93	744	1.0	3.87266577658
24	132	745	1.0	4.25174589442
24	83	746	1.0	3.53607000235
24	85	747	0.998	3.12429188867
24	94	748	1.0	5.37626460887
24	76	749	1.0	5.48677540632
24	86	750	1.0	3.50274146987
24	87	751	0.955	1.73560070299
24	140	752	1.0	3.36535377866
24	91	753	1.0	5.88491891381
24	97	754	0.745	0.638792981873
24	93	755	1.0	3.42570303655
24	88	756	0.999	3.00659847569
24	86	757	1.0	6.11975591321
24	96	758	0.887	1.26217951733
24	83	759	1.0	3.60273157735
24	103	760	0.41	-0.265743796157
24	142	761	0.974	2.01183014481
24	91	762	1.0	4.17967850003
24	141	763	0.983	2.24165740592
24	99	764	0.332	-0.446200176783
24	128	765	1.0	5.15307600823
24	92	766	1.0	4.34679407109
24	85	767	0.904	1.2546065799
24	86	768	0.998	2.92331473675
24	103	769	0.99	2.45624796638
24	81	770	1.0	3.83353115961
24	121	771	0.999	3.32013231608
24	86	772	0.709	0.558315373828
24	114	773	1.0	7.01184944472
24	136	774	0.911	1.41886350917
24	92	775	1.0	3.50634020464
24	85	776	1.0	5.10004815398
24	133	777	1.0	6.59057378776
24	89	778	1.0	9.61348677367
24	94	779	0.997	2.7901525663
24	93	780	0.993	2.67471949612
24	95	781	0.999	3.29422477808
24	78	782	0.985	2.24904181739
24	83	783	1.0	7.73726003142
24	81	784	0.64	0.320059918195
24	102	785	0.997	2.77293224933
24	101	786	1.0	5.933449186
24	100	787	0.796	0.85799222768
24	89	788	1.0	6.55252396392
24	92	789	0.383	-0.334399367992
24	130	790	0.989	2.56572864149
24	89	791	0.955	1.63575243332
24	93	792	1.0	4.21143840793
24	72	793	1.0	6.53981151136
24	79	794	1.0	6.904209938
24	88	795	0.988	2.28893964075
24	90	796	1.0	3.65549078121
24	77	797	1.0	4.53151925013
24	101	798	0.997	2.63786478837
24	87	799	0.999	3.35457286999
24	91	800	1.0	3.79241746826
24	96	801	0.997	2.68382072322
24	91	802	1.0	5.17112292273
24	85	803	1.0	6.20366774039
24	92	804	1.0	4.63372591526
24	98	805	1.0	2.99728855758
24	86	806	0.543	0.0922427236471
24	130	807	0.995	2.54531361543
24	87	808	0.988	2.24070758053
24	100	809	0.983	2.08605198306
24	86	810	1.0	3.9567240529
24	107	811	0.863	1.12463444312
24	86	812	1.0	7.89090197744
24	128	813	1.0	7.80154694797
24	88	814	1.0	3.37803876783
24	121	815	1.0	8.20615092647
24	72	816	1.0	6.46386743821
24	98	817	0.98	2.33491810181
24	85	818	1.0	3.83318459199
24	136	819	1.0	4.09268070622
24	140	820	1.0	4.68204498774
24	90	821	0.485	-0.0313210784832
24	128	822	1.0	6.85667757665
24	84	823	1.0	12.0160524616
24	89	824	0.998	3.29290330781
24	70	825	1.0	5.26158047221
24	80	826	1.0	8.48269168796
24	97	827	0.998	2.87699283792
24	96	828	1.0	4.32499546399
24	94	829	0.992	2.50273777111
24	128	830	1.0	7.82412157551
24	100	831	1.0	6.01267350095
24	99	832	1.0	3.90486685151
24	86	833	0.989	2.3240100933
24	97	834	0.834	0.950996985979
24	91	835	0.995	2.68726607898
24	94	836	0.998	3.58834286701
24	148	837	1.0	4.561193902
24	81	838	1.0	5.67736512737
24	85	839	0.998	2.80197084969
24	98	840	0.997	2.97639858151
24	88	841	1.0	3.56235419939
24	128	842	1.0	5.14828235195
24	131	843	1.0	6.62839088736
24	96	844	1.0	5.41112339889
24	93	845	0.998	3.32297861711
24	108	846	0.963	1.82087650788
24	102	847	0.996	2.51731007686
24	93	848	1.0	3.47963352298
24	91	849	0.999	3.66307624658
24	80	850	0.806	0.88470290078
24	78	851	1.0	7.37571495297
24	84	852	0.997	2.83977769257
24	82	853	1.0	5.51132689448
24	81	854	0.999	3.62964195505
24	87	855	1.0	6.38688094523
24	99	856	0.63	0.297081360478
24	97	857	0.999	3.39289776348
24	86	858	1.0	4.71234174884
24	91	859	0.999	3.41105019777
24	86	860	0.996	2.67593526444
24	66	861	1.0	7.0471140369
24	102	862	0.918	1.38178719098
24	88	863	0.911	1.40917653314
24	79	864	1.0	3.12138238189
24	135	865	1.0	6.00670098505
24	90	866	0.929	1.42551404804
24	85	867	1.0	5.69765481319
24	97	868	0.963	1.83304249879
24	97	869	0.999	2.94459926353
24	88	870	1.0	6.74904554144
24	85	871	1.0	6.42377191765
24	134	872	1.0	6.46155458797
24	95	873	0.818	0.906775940261
24	130	874	1.0	7.44447135438
24	139	875	1.0	4.31785553256
24	88	876	1.0	4.35862984165
24	95	877	0.964	1.85618632793
24	90	878	0.726	0.578759142049
24	84	879	1.0	6.30623105426
24	86	880	1.0	5.22607506317
24	111	881	0.826	0.930220403343
24	88	882	1.0	6.91002250473
24	83	883	1.0	8.26265184566
24	86	884	1.0	4.8910163676
24	139	885	1.0	5.01844451663
24	100	886	0.754	0.682231863014
24	84	887	0.992	2.48083094645
24	89	888	0.925	1.45934917114
24	83	889	0.976	1.92333150432
24	133	890	1.0	5.91736437057
24	91	891	0.921	1.45394972507
24	80	892	1.0	3.07635569031
24	74	893	1.0	7.66478109867
24	101	894	1.0	3.02794030839
24	88	895	1.0	4.42520627288
24	154	896	1.0	3.82576167205
24	87	897	0.961	1.72964013919
24	102	898	0.996	2.55808574768
24	93	899	1.0	4.52379968223
24	89	900	0.999	3.43083302643
24	101	901	0.992	2.4100780793
24	102	902	0.978	1.96731125019
24	134	903	1.0	4.70454189517
24	93	904	0.958	1.70512573626
24	83	905	0.997	2.84785629468
24	93	906	1.0	4.55783530479
24	132	907	0.98	1.98763009777
24	89	908	0.847	1.09002592282
24	83	909	1.0	8.26997878219
24	93	910	1.0	5.42895840601
24	92	911	0.68	0.432222307036
24	128	912	1.0	6.26051851458
24	97	913	1.0	6.72207630071
24	86	914	1.0	3.59243747303
24	84	915	0.74	0.608996510812
24	90	916	0.988	2.32831093698
24	89	917	0.999	2.82755091868
24	125	918	1.0	6.16027822744
24	88	919	1.0	9.35255184468
24	74	920	0.95	1.74560186534
24	130	921	1.0	4.39573594619
24	98	922	0.682	0.490785718854
24	83	923	0.989	2.50706097817
24	86	924	0.754	0.665186132523
24	73	925	1.0	7.21061983019
24	91	926	0.979	2.04493512145
24	138	927	1.0	5.06235908784
24	122	928	1.0	12.7539041079
24	96	929	0.995	2.45001027067
24	84	930	1.0	5.37184034381
24	90	931	1.0	3.23755679315
24	94	932	0.783	0.810046770228
24	86	933	0.875	1.13051006084
24	84	934	1.0	4.46047457944
24	88	935	0.979	2.19422186064
24	138	936	1.0	4.74391681786
24	77	937	0.887	1.18447618811
24	131	938	1.0	4.14685405535
24	100	939	0.78	0.763663287117
24	80	940	1.0	3.91576169479
24	95	941	1.0	4.30359314513
24	140	942	1.0	4.69115589941
24	125	943	1.0	5.80252336529
24	95	944	0.772	0.78417269306
24	84	945	0.999	3.26308939981
24	101	946	0.994	2.71544825741
24	141	947	1.0	6.41066372019
24	88	948	1.0	4.32008729724
24	85	949	0.992	2.43732621631
24	130	950	0.997	2.93127750677
24	129	951	0.995	2.81854607108
24	91	952	1.0	3.37007627771
24	128	953	1.0	3.43539763969
24	139	954	1.0	4.43612179094
24	89	955	0.953	1.75312359849
24	90	956	0.923	1.47282033939
24	87	957	0.999	3.68334291573
24	77	958	1.0	3.50093996063
24	99	959	0.961	1.79206313876
24	96	960	0.848	1.0083885154
24	98	961	0.97	1.93728374581
24	124	962	1.0	6.33318335876
24	83	963	1.0	6.0460322572
24	123	964	1.0	9.01566947858
24	88	965	0.955	1.75255683594
24	94	966	0.887	1.19689041174
24	78	967	1.0	3.61684812762
24	108	968	0.999	3.74625462373
24	75	969	1.0	5.86838182195
24	96	970	0.998	2.84081461854
24	88	971	0.998	3.2950095425
24	75	972	1.0	7.87064141712
24	95	973	0.998	3.35684107653
24	78	974	1.0	6.86604634204
24	96	975	0.982	2.20517132385
24	82	976	0.989	2.45706085306
24	133	977	1.0	4.86570677845
24	86	978	1.0	4.4908101774
24	75	979	1.0	7.70813965267
24	74	980	0.853	1.07090076678
24	88	981	0.989	2.37434641961
24	83	982	0.999	2.84194563692
24	96	983	0.666	0.417212000642
24	91	984	0.948	1.7002154486
24	90	985	0.457	-0.0860693203858
24	141	986	1.0	6.00394705097
24	142	987	0.552	0.105863522744
24	94	988	0.954	1.68448943634
24	92	989	1.0	6.24250102215
24	94	990	0.976	2.15271793933
24	94	991	1.0	4.36437349968
24	77	992	0.748	0.696399572423
24	101	993	0.471	-0.0921072065051
24	93	994	0.984	2.2225999758
24	86	995	0.999	3.02989449242
24	93	996	0.932	1.51888894692
24	86	997	0.959	1.73484790401
24	105	998	0.924	1.43649914156
24	101	999	1.0	3.82916235046
26	148	0	0.946	1.63337515009
26	94	1	1.0	6.96062643462
26	89	2	1.0	3.96804818768
26	81	3	0.869	1.14028389758
26	100	4	0.992	2.46019066493
26	138	5	1.0	6.98470938773
26	91	6	1.0	4.68963168181
26	112	7	0.846	1.02122255282
26	108	8	0.996	2.8401170782
26	92	9	0.996	2.72383624413
26	100	10	1.0	4.89107346364
26	102	11	1.0	3.99586431983
26	99	12	1.0	3.77484840093
26	96	13	0.862	1.06393580877
26	96	14	0.529	0.033842618261
26	95	15	0.996	2.72795143705
26	92	16	0.999	3.20948821867
26	124	17	1.0	8.77969884452
26	102	18	0.993	2.65580004869
26	92	19	1.0	4.69180431227
26	134	20	0.998	3.02773221063
26	93	21	1.0	4.98938658824
26	135	22	1.0	7.21675543507
26	87	23	1.0	6.02629074166
26	110	24	1.0	3.02922712292
26	137	25	1.0	7.10746009071
26	133	26	1.0	8.07928765595
26	112	27	0.153	-1.00130452418
26	93	28	1.0	4.51628190279
26	120	29	1.0	12.9211074443
26	147	30	0.992	2.59034920842
26	96	31	0.732	0.597948482205
26	149	32	1.0	6.2959131284
26	77	33	1.0	5.17622987729
26	99	34	0.997	2.54529927796
26	96	35	1.0	8.31013977979
26	103	36	0.989	2.23926739682
26	93	37	1.0	4.20218100467
26	91	38	0.841	0.998895189538
26	142	39	1.0	4.73312047679
26	124	40	1.0	7.01025572472
26	95	41	0.592	0.253453328254
26	93	42	1.0	4.21516942409
26	107	43	0.924	1.36797396195
26	76	44	1.0	4.38913514405
26	91	45	0.989	2.50902474082
26	136	46	1.0	4.75856531243
26	86	47	1.0	3.65776611422
26	94	48	0.999	2.95789916674
26	98	49	0.996	2.8911971539
26	133	50	1.0	5.04547464039
26	103	51	1.0	7.72969765238
26	134	52	1.0	6.48796871785
26	142	53	1.0	7.73681394193
26	139	54	1.0	3.87042676807
26	102	55	1.0	3.98651668586
26	95	56	0.797	0.875321760662
26	97	57	1.0	4.67789218863
26	148	58	1.0	4.94338747293
26	130	59	1.0	3.46315418471
26	93	60	1.0	5.04124883881
26	97	61	0.969	1.85689554524
26	104	62	0.955	1.7588387264
26	105	63	0.996	2.51480120976
26	85	64	0.989	2.35510812176
26	91	65	1.0	3.59486796214
26	93	66	0.962	1.78576380999
26	105	67	0.345	-0.399993751912
26	89	68	1.0	4.9214010488
26	74	69	0.921	1.4427813407
26	92	70	1.0	4.23551833461
26	141	71	1.0	9.33822106805
26	149	72	1.0	5.28884639125
26	83	73	0.796	0.789123279709
26	89	74	1.0	5.73424710095
26	138	75	1.0	5.10187037834
26	106	76	0.985	2.37314606996
26	93	77	0.999	3.14109090037
26	107	78	0.985	2.38709953357
26	81	79	0.998	3.01344112521
26	107	80	1.0	4.0254245105
26	98	81	0.999	3.10167983722
26	100	82	0.622	0.280722587497
26	96	83	1.0	3.711165197
26	79	84	1.0	5.43742647976
26	141	85	1.0	4.36923450512
26	96	86	0.997	2.66832452658
26	126	87	1.0	8.2674053748
26	96	88	0.843	0.988444647464
26	152	89	1.0	3.86617153107
26	104	90	0.995	2.52985024402
26	89	91	1.0	4.66990920358
26	138	92	1.0	7.97831073092
26	135	93	1.0	7.53223193511
26	136	94	1.0	4.20123250418
26	82	95	1.0	4.34908913956
26	98	96	1.0	4.35179594008
26	97	97	0.824	0.918174210686
26	102	98	0.993	2.55120215193
26	83	99	1.0	3.66494859517
26	144	100	1.0	4.99835880454
26	101	101	0.277	-0.607197278579
26	88	102	0.552	0.0981708232881
26	95	103	0.882	1.24832685997
26	148	104	0.999	3.51215219226
26	114	105	0.909	1.41704807248
26	92	106	1.0	5.84515379866
26	87	107	1.0	5.31167375587
26	143	108	1.0	6.04904346783
26	96	109	1.0	3.68707436686
26	97	110	1.0	3.16601117607
26	83	111	1.0	5.06965612762
26	97	112	0.793	0.813919237901
26	103	113	0.284	-0.602908930263
26	107	114	0.948	1.64687066669
26	93	115	1.0	4.48441529085
26	103	116	0.962	1.81082833837
26	90	117	0.899	1.2980375557
26	103	118	0.997	2.74942828014
26	102	119	0.995	2.73950146754
26	92	120	0.778	0.780031795039
26	84	121	1.0	3.77044858668
26	97	122	1.0	4.23677380148
26	97	123	0.999	3.55478757928
26	84	124	0.999	2.95812345267
26	101	125	0.635	0.328675855069
26	104	126	0.999	3.46203622017
26	144	127	1.0	3.55289495004
26	139	128	1.0	4.68633961506
26	95	129	0.366	-0.363463019275
26	99	130	0.869	1.0901205984
26	86	131	1.0	5.78120528523
26	134	132	1.0	5.824874716
26	104	133	0.996	2.84010317488
26	98	134	1.0	3.17584969952
26	101	135	0.984	2.14571656535
26	100	136	0.469	-0.155438335078
26	145	137	1.0	4.16989427366
26	86	138	1.0	5.49586396785
26	106	139	0.835	1.01984566708
26	139	140	1.0	5.4788617115
26	94	141	0.812	0.899275589713
26	91	142	1.0	4.6393742133
26	131	143	1.0	9.02073862777
26	84	144	1.0	5.30342973505
26	135	145	1.0	4.31270395867
26	92	146	1.0	5.15531566072
26	97	147	1.0	3.79273204798
26	103	148	1.0	5.06149068649
26	99	149	1.0	3.34915013923
26	97	150	0.999	3.07501693957
26	96	151	1.0	4.17317904382
26	103	152	0.777	0.760649630621
26	87	153	0.979	1.98382458017
26	97	154	0.997	3.13092772953
26	105	155	0.846	1.043545218
26	85	156	1.0	3.74786656255
26	142	157	0.964	1.78803152851
26	99	158	0.889	1.22862935818
26	79	159	1.0	5.91536866662
26	93	160	1.0	4.75251993672
26	140	161	0.988	2.26279012432
26	91	162	0.944	1.67164825635
26	96	163	0.984	2.26424455748
26	76	164	1.0	5.63192216975
26	92	165	0.649	0.365590684807
26	91	166	1.0	4.2525021547
26	157	167	1.0	4.24958326192
26	89	168	1.0	3.98814481635
26	94	169	1.0	6.09321180461
26	100	170	0.995	2.8682972793
26	90	171	0.971	2.00512654308
26	88	172	1.0	7.20218291143
26	88	173	1.0	4.03830298381
26	102	174	0.915	1.37110412927
26	95	175	1.0	4.24979571614
26	83	176	1.0	3.34485729651
26	89	177	0.966	1.95175955703
26	93	178	0.997	2.83641398972
26	149	179	1.0	5.43070630001
26	89	180	1.0	4.80190509953
26	87	181	1.0	5.2192647579
26	107	182	0.856	1.07615808296
26	154	183	0.996	2.72895658434
26	164	184	0.975	2.00012997734
26	102	185	0.882	1.18760907009
26	97	186	1.0	3.99469135657
26	92	187	0.994	2.54103645931
26	92	188	1.0	5.35123264086
26	88	189	0.999	3.76133552943
26	99	190	0.767	0.721497985765
26	90	191	1.0	7.73391474996
26	132	192	1.0	5.82750164842
26	129	193	1.0	10.6131910293
26	96	194	1.0	5.20919701005
26	99	195	1.0	4.18739676416
26	89	196	0.845	1.00738486369
26	95	197	1.0	4.40505283855
26	109	198	0.999	3.19681475789
26	101	199	1.0	3.64427160718
26	130	200	1.0	10.8335073938
26	93	201	0.984	2.16948907727
26	92	202	1.0	3.5909555663
26	93	203	0.139	-1.09334752065
26	132	204	1.0	6.71632332845
26	99	205	0.852	1.0119409055
26	108	206	1.0	3.32079347293
26	97	207	1.0	5.97874157838
26	102	208	0.966	1.78464086883
26	140	209	1.0	3.8381907141
26	97	210	0.043	-1.70020648423
26	94	211	0.99	2.42434616982
26	97	212	0.999	4.01873610069
26	152	213	0.954	1.72917592611
26	82	214	1.0	5.20116161694
26	87	215	0.871	1.11780050424
26	93	216	0.999	2.93889331602
26	94	217	1.0	3.38851814923
26	128	218	1.0	6.28271207216
26	104	219	1.0	4.40281832674
26	98	220	0.931	1.4335581787
26	89	221	1.0	5.59702098732
26	141	222	1.0	4.61099968924
26	83	223	1.0	4.03301057213
26	100	224	0.999	3.90041194283
26	109	225	1.0	3.74791300262
26	103	226	0.998	3.16498133642
26	99	227	0.92	1.39658088224
26	105	228	0.999	3.7350656892
26	128	229	1.0	9.12262903595
26	104	230	0.996	2.95827326942
26	92	231	0.986	2.45201646666
26	99	232	0.996	2.86093187475
26	139	233	1.0	5.16375875644
26	94	234	1.0	4.50407530003
26	88	235	1.0	6.23449253248
26	86	236	1.0	5.2714998825
26	102	237	0.673	0.457527713439
26	94	238	0.981	2.10327333578
26	101	239	0.855	1.02640837608
26	118	240	1.0	6.57086011438
26	85	241	1.0	3.74165208143
26	99	242	0.94	1.59633384696
26	94	243	0.984	2.13848958276
