Generations	Iteration	k_max
42750	213	194
42750	214	194
42750	215	192
42750	216	193
42750	217	194
42750	218	194
42750	219	193
42750	220	194
42750	221	193
42750	222	194
42750	223	193
42750	224	193
42750	225	193
42750	226	194
42750	227	194
42750	228	193
42750	229	194
42750	230	194
42750	231	193
42750	232	193
42750	233	193
42750	234	193
42750	235	193
42750	236	193
42750	237	193
42750	238	194
42750	239	194
42750	240	193
42750	241	193
42750	242	193
42750	243	193
42750	244	194
42750	245	194
42750	246	194
42750	247	193
42750	248	194
42750	249	194
42750	250	194
42750	251	193
42750	252	194
42750	253	194
42750	254	193
42750	255	194
42750	256	194
42750	257	193
42750	258	194
42750	259	194
42750	260	194
42750	261	194
42750	262	193
42750	263	193
42750	264	193
42750	265	193
42750	266	194
42750	267	194
42750	268	193
42750	269	193
42750	270	193
42750	271	193
42750	272	193
42750	273	193
42750	274	193
42750	275	193
42750	276	193
42750	277	193
42750	278	194
42750	279	193
42750	280	193
42750	281	193
42750	282	194
42750	283	193
42750	284	194
42750	285	194
42750	286	193
42750	287	194
42750	288	193
42750	289	194
42750	290	193
42750	291	193
42750	292	194
42750	293	193
42750	294	194
42750	295	193
42750	296	193
42750	297	194
42750	298	194
42750	299	193
42750	300	193
42750	301	194
42750	302	193
42750	303	194
42750	304	193
42750	305	194
42750	306	192
42750	307	193
42750	308	193
42750	309	194
42750	310	193
42750	311	193
42750	312	193
42750	313	193
42750	314	194
42750	315	193
42750	316	194
42750	317	194
42750	318	194
42750	319	193
42750	320	193
42750	321	194
42750	322	194
42750	323	193
42750	324	193
42750	325	194
42750	326	194
42750	327	193
42750	328	193
42750	329	192
42750	330	194
42750	331	193
42750	332	193
42750	333	194
42750	334	194
42750	335	193
42750	336	194
42750	337	193
42750	338	194
42750	339	193
42750	340	193
42750	341	194
42750	342	193
42750	343	193
42750	344	193
42750	345	193
42750	346	193
42750	347	193
42750	348	194
42750	349	194
42750	350	193
42750	351	194
42750	352	194
42750	353	194
42750	354	194
42750	355	193
42750	356	193
42750	357	193
42750	358	193
42750	359	193
42750	360	194
42750	361	193
42750	362	193
42750	363	193
42750	364	193
42750	365	194
42750	366	194
42750	367	194
42750	368	193
42750	369	194
42750	370	194
42750	371	193
42750	372	193
42750	373	193
42750	374	194
42750	375	193
42750	376	193
42750	377	193
42750	378	194
42750	379	194
42750	380	193
42750	381	194
42750	382	193
42750	383	194
42750	384	193
42750	385	194
42750	386	193
42750	387	193
42750	388	194
42750	389	193
42750	390	193
42750	391	192
42750	392	193
42750	393	194
42750	394	193
42750	395	193
42750	396	194
42750	397	194
42750	398	194
42750	399	193
42750	400	193
42750	401	193
42750	402	193
42750	403	193
42750	404	194
42750	405	193
42750	406	193
42750	407	194
42750	408	193
42750	409	194
42750	410	193
42750	411	194
42750	412	193
42750	413	193
42750	414	193
42750	415	194
42750	416	193
42750	417	194
42750	418	194
42750	419	193
42750	420	193
42750	421	194
42750	422	192
42750	423	194
42750	424	194
42750	425	194
42750	426	194
42750	427	194
42750	428	193
42750	429	194
42750	430	194
42750	431	193
42750	432	194
42750	433	194
42750	434	194
42750	435	193
42750	436	193
42750	437	193
42750	438	193
42750	439	194
42750	440	193
42750	441	193
42750	442	194
42750	443	193
42750	444	194
42750	445	193
42750	446	193
42750	447	194
42750	448	193
42750	449	194
42750	450	193
42750	451	194
42750	452	194
42750	453	194
42750	454	193
42750	455	194
42750	456	193
42750	457	193
42750	458	194
42750	459	193
42750	460	194
42750	461	193
42750	462	194
42750	463	194
42750	464	193
42750	465	193
42750	466	194
42750	467	193
42750	468	193
42750	469	194
42750	470	193
42750	471	193
42750	472	193
42750	473	194
42750	474	194
42750	475	194
42750	476	193
42750	477	193
42750	478	193
42750	479	194
42750	480	193
42750	481	194
42750	482	194
42750	483	193
42750	484	194
42750	485	193
42750	486	193
42750	487	194
42750	488	193
42750	489	194
42750	490	194
42750	491	193
42750	492	193
42750	493	193
42750	494	194
42750	495	193
42750	496	194
42750	497	192
42750	498	194
42750	499	193
42750	500	194
42750	501	193
42750	502	194
42750	503	194
42750	504	194
42750	505	194
42750	506	194
42750	507	193
42750	508	193
42750	509	193
42750	510	193
42750	511	194
42750	512	194
42750	513	193
42750	514	194
42750	515	194
42750	516	193
42750	517	193
42750	518	193
42750	519	193
42750	520	194
42750	521	193
42750	522	194
42750	523	194
42750	524	193
42750	525	193
42750	526	193
42750	527	194
42750	528	194
42750	529	193
42750	530	194
42750	531	193
42750	532	193
42750	533	194
42750	534	193
42750	535	194
42750	536	193
42750	537	192
42750	538	194
42750	539	194
42750	540	194
42750	541	194
42750	542	193
42750	543	193
42750	544	193
42750	545	194
42750	546	194
42750	547	194
42750	548	193
42750	549	194
42750	550	193
42750	551	194
42750	552	193
42750	553	194
42750	554	194
42750	555	193
42750	556	193
42750	557	193
42750	558	193
42750	559	194
42750	560	194
42750	561	193
42750	562	193
42750	563	194
42750	564	193
42750	565	193
42750	566	194
42750	567	194
42750	568	193
42750	569	193
42750	570	193
42750	571	192
42750	572	194
42750	573	193
42750	574	194
42750	575	193
42750	576	194
42750	577	194
42750	578	193
42750	579	193
42750	580	194
42750	581	193
42750	582	194
42750	583	193
42750	584	193
42750	585	194
42750	586	194
42750	587	193
42750	588	193
42750	589	194
42750	590	193
42750	591	193
42750	592	193
42750	593	193
42750	594	193
42750	595	194
42750	596	194
42750	597	193
42750	598	193
42750	599	194
42750	600	193
42750	601	193
42750	602	193
42750	603	193
42750	604	194
42750	605	193
42750	606	193
42750	607	193
42750	608	194
42750	609	194
42750	610	193
42750	611	193
42750	612	194
42750	613	193
42750	614	193
42750	615	193
42750	616	194
42750	617	194
42750	618	193
42750	619	194
42750	620	194
42750	621	193
42750	622	193
42750	623	194
42750	624	194
42750	625	193
42750	626	193
42750	627	194
42750	628	194
42750	629	194
42750	630	193
42750	631	193
42750	632	193
42750	633	193
42750	634	194
42750	635	194
42750	636	193
42750	637	193
42750	638	193
42750	639	193
42750	640	193
42750	641	194
42750	642	193
42750	643	193
42750	644	194
42750	645	193
42750	646	193
42750	647	194
42750	648	193
42750	649	194
42750	650	194
42750	651	193
42750	652	193
42750	653	193
42750	654	194
42750	655	194
42750	656	193
42750	657	193
42750	658	194
42750	659	193
42750	660	194
42750	661	193
42750	662	194
42750	663	193
42750	664	194
42750	665	193
42750	666	194
42750	667	194
42750	668	194
42750	669	193
42750	670	194
42750	671	194
42750	672	194
42750	673	193
42750	674	193
42750	675	193
42750	676	194
42750	677	192
42750	678	194
42750	679	193
42750	680	194
42750	681	193
42750	682	193
42750	683	193
42750	684	193
42750	685	194
42750	686	194
42750	687	193
42750	688	194
42750	689	194
42750	690	193
42750	691	194
42750	692	193
42750	693	194
42750	694	194
42750	695	194
42750	696	193
42750	697	193
42750	698	194
42750	699	194
42750	700	194
42750	701	194
42750	702	192
42750	703	194
42750	704	194
42750	705	193
42750	706	194
42750	707	194
42750	708	193
42750	709	194
42750	710	193
42750	711	193
42750	712	193
42750	713	193
42750	714	193
42750	715	193
42750	716	193
42750	717	194
42750	718	193
42750	719	194
42750	720	194
42750	721	194
42750	722	193
42750	723	193
42750	724	193
42750	725	194
42750	726	193
42750	727	193
42750	728	193
42750	729	194
42750	730	194
42750	731	193
42750	732	194
42750	733	194
42750	734	193
42750	735	193
42750	736	194
42750	737	193
42750	738	193
42750	739	193
42750	740	194
42750	741	193
42750	742	193
42750	743	193
42750	744	193
42750	745	193
42750	746	194
42750	747	194
42750	748	193
42750	749	193
42750	750	193
42750	751	194
42750	752	193
42750	753	193
42750	754	194
42750	755	193
42750	756	194
42750	757	194
42750	758	194
42750	759	194
42750	760	194
42750	761	194
42750	762	194
42750	763	193
42750	764	193
42750	765	194
42750	766	194
42750	767	193
42750	768	194
42750	769	194
42750	770	193
42750	771	194
42750	772	193
42750	773	194
42750	774	193
42750	775	193
42750	776	193
42750	777	193
42750	778	193
42750	779	193
42750	780	194
42750	781	194
42750	782	194
42750	783	194
42750	784	194
42750	785	194
42750	786	194
42750	787	194
42750	788	193
42750	789	194
42750	790	193
42750	791	194
42750	792	194
42750	793	193
42750	794	194
42750	795	194
42750	796	194
42750	797	194
42750	798	194
42750	799	193
42750	800	193
42750	801	193
42750	802	194
42750	803	193
42750	804	194
42750	805	193
42750	806	193
42750	807	194
42750	808	193
42750	809	193
42750	810	193
42750	811	193
42750	812	193
42750	813	194
42750	814	193
42750	815	194
42750	816	193
42750	817	194
42750	818	194
42750	819	194
42750	820	194
42750	821	193
42750	822	193
42750	823	193
42750	824	193
42750	825	193
42750	826	193
42750	827	194
42750	828	194
42750	829	193
42750	830	193
42750	831	193
42750	832	194
42750	833	194
42750	834	193
42750	835	194
42750	836	193
42750	837	193
42750	838	194
42750	839	193
42750	840	194
42750	841	194
42750	842	193
42750	843	194
42750	844	194
42750	845	194
42750	846	194
42750	847	193
42750	848	194
42750	849	193
42750	850	193
42750	851	193
42750	852	193
42750	853	194
42750	854	193
42750	855	193
42750	856	194
42750	857	193
42750	858	193
42750	859	192
42750	860	193
42750	861	193
42750	862	193
42750	863	193
42750	864	194
42750	865	194
42750	866	194
42750	867	194
42750	868	193
42750	869	194
42750	870	193
42750	871	193
42750	872	193
42750	873	193
42750	874	194
42750	875	193
42750	876	193
42750	877	193
42750	878	194
42750	879	193
42750	880	193
42750	881	194
42750	882	193
42750	883	193
42750	884	193
42750	885	193
42750	886	194
42750	887	194
42750	888	194
42750	889	193
42750	890	193
42750	891	193
42750	892	193
42750	893	194
42750	894	194
42750	895	193
42750	896	194
42750	897	193
42750	898	194
42750	899	193
42750	900	193
42750	901	194
42750	902	193
42750	903	194
42750	904	193
42750	905	193
42750	906	193
42750	907	193
42750	908	194
42750	909	193
42750	910	194
42750	911	193
42750	912	194
42750	913	194
42750	914	193
42750	915	193
42750	916	194
42750	917	194
42750	918	194
42750	919	193
42750	920	194
42750	921	194
42750	922	194
42750	923	193
42750	924	193
42750	925	193
42750	926	194
42750	927	193
42750	928	193
42750	929	193
42750	930	194
42750	931	194
42750	932	193
42750	933	193
42750	934	193
42750	935	194
42750	936	193
42750	937	194
42750	938	193
42750	939	193
42750	940	193
42750	941	193
42750	942	193
42750	943	194
42750	944	193
42750	945	193
42750	946	194
42750	947	193
42750	948	194
42750	949	194
42750	950	193
42750	951	193
42750	952	194
42750	953	193
42750	954	194
42750	955	193
42750	956	193
42750	957	193
42750	958	194
42750	959	194
42750	960	194
42750	961	194
42750	962	193
42750	963	194
42750	964	193
42750	965	193
42750	966	194
42750	967	194
42750	968	193
42750	969	193
42750	970	193
42750	971	194
42750	972	194
42750	973	193
42750	974	194
42750	975	193
42750	976	193
42750	977	193
42750	978	194
42750	979	193
42750	980	194
42750	981	193
42750	982	194
42750	983	193
42750	984	192
42750	985	193
42750	986	193
42750	987	194
42750	988	193
42750	989	193
42750	990	194
42750	991	194
42750	992	193
42750	993	193
42750	994	193
42750	995	193
42750	996	193
42750	997	194
42750	998	193
42750	999	194
37250	0	177
37250	1	176
37250	2	177
37250	3	178
37250	4	177
37250	5	176
37250	6	176
37250	7	178
37250	8	176
37250	9	177
37250	10	178
37250	11	177
37250	12	177
37250	13	177
37250	14	177
37250	15	177
37250	16	177
37250	17	177
37250	18	177
37250	19	176
37250	20	176
37250	21	177
37250	22	177
37250	23	178
37250	24	178
37250	25	178
37250	26	177
37250	27	176
37250	28	177
37250	29	177
37250	30	177
37250	31	178
37250	32	177
37250	33	176
37250	34	178
37250	35	177
37250	36	177
37250	37	177
37250	38	177
37250	39	177
37250	40	177
37250	41	177
37250	42	177
37250	43	177
37250	44	177
37250	45	176
37250	46	177
37250	47	177
37250	48	177
37250	49	177
37250	50	176
37250	51	177
37250	52	177
37250	53	177
37250	54	178
37250	55	177
37250	56	176
37250	57	177
37250	58	176
37250	59	177
37250	60	175
37250	61	176
37250	62	177
37250	63	177
37250	64	176
37250	65	177
37250	66	176
37250	67	177
37250	68	176
37250	69	176
37250	70	177
37250	71	177
37250	72	178
37250	73	177
37250	74	178
37250	75	177
37250	76	177
37250	77	176
37250	78	176
37250	79	176
37250	80	176
37250	81	176
37250	82	177
37250	83	176
37250	84	177
37250	85	178
37250	86	177
37250	87	177
37250	88	177
37250	89	177
37250	90	176
37250	91	176
37250	92	177
37250	93	177
37250	94	177
37250	95	176
37250	96	177
37250	97	177
37250	98	176
37250	99	177
37250	100	176
37250	101	176
37250	102	177
37250	103	177
37250	104	177
37250	105	176
37250	106	177
37250	107	177
37250	108	177
37250	109	177
37250	110	176
37250	111	176
37250	112	177
37250	113	176
37250	114	176
37250	115	177
37250	116	177
37250	117	177
37250	118	177
37250	119	177
37250	120	176
37250	121	176
37250	122	177
37250	123	176
37250	124	176
37250	125	178
37250	126	177
37250	127	176
37250	128	177
37250	129	177
37250	130	177
37250	131	177
37250	132	177
37250	133	176
37250	134	176
37250	135	176
37250	136	176
37250	137	177
37250	138	176
37250	139	177
37250	140	177
37250	141	177
37250	142	177
37250	143	176
37250	144	177
37250	145	177
37250	146	177
37250	147	177
37250	148	177
37250	149	178
37250	150	177
37250	151	176
37250	152	175
37250	153	177
37250	154	176
37250	155	177
37250	156	176
37250	157	177
37250	158	176
37250	159	177
37250	160	176
37250	161	177
37250	162	176
37250	163	177
37250	164	177
37250	165	176
37250	166	176
37250	167	178
37250	168	177
37250	169	177
37250	170	177
37250	171	176
37250	172	176
37250	173	177
37250	174	176
37250	175	177
37250	176	177
37250	177	178
37250	178	177
37250	179	177
37250	180	177
37250	181	177
37250	182	177
37250	183	177
37250	184	176
37250	185	176
37250	186	176
37250	187	176
37250	188	177
37250	189	178
37250	190	176
37250	191	176
37250	192	176
37250	193	177
37250	194	176
37250	195	178
37250	196	176
37250	197	176
37250	198	176
37250	199	176
37250	200	177
37250	201	178
37250	202	177
37250	203	177
37250	204	178
37250	205	177
37250	206	176
37250	207	176
37250	208	177
37250	209	177
37250	210	176
37250	211	177
37250	212	177
37250	213	177
37250	214	177
37250	215	177
37250	216	177
37250	217	177
37250	218	177
37250	219	177
37250	220	177
37250	221	178
37250	222	177
37250	223	176
37250	224	177
37250	225	177
37250	226	177
37250	227	176
37250	228	178
37250	229	176
37250	230	178
37250	231	176
37250	232	177
37250	233	177
37250	234	177
37250	235	177
37250	236	176
37250	237	177
37250	238	177
37250	239	177
37250	240	178
37250	241	177
37250	242	178
37250	243	177
37250	244	177
37250	245	177
37250	246	176
37250	247	177
37250	248	177
37250	249	177
37250	250	177
37250	251	177
37250	252	177
37250	253	178
37250	254	176
37250	255	176
37250	256	178
37250	257	177
37250	258	177
37250	259	177
37250	260	177
37250	261	176
37250	262	177
37250	263	178
37250	264	178
37250	265	177
37250	266	177
37250	267	177
37250	268	177
37250	269	176
37250	270	177
37250	271	178
37250	272	177
37250	273	178
37250	274	177
37250	275	178
37250	276	177
37250	277	177
37250	278	176
37250	279	176
37250	280	177
37250	281	177
37250	282	176
37250	283	176
37250	284	178
37250	285	176
37250	286	177
37250	287	177
37250	288	178
37250	289	177
37250	290	177
37250	291	177
37250	292	177
37250	293	177
37250	294	176
37250	295	178
37250	296	176
37250	297	177
37250	298	176
37250	299	177
37250	300	177
37250	301	177
37250	302	177
37250	303	177
37250	304	177
37250	305	178
37250	306	177
37250	307	177
37250	308	178
37250	309	177
37250	310	176
37250	311	176
37250	312	176
37250	313	176
37250	314	177
37250	315	177
37250	316	178
37250	317	177
37250	318	177
37250	319	176
37250	320	177
37250	321	178
37250	322	177
37250	323	177
37250	324	177
37250	325	177
37250	326	176
37250	327	176
37250	328	176
37250	329	177
37250	330	178
37250	331	177
37250	332	177
37250	333	176
37250	334	177
37250	335	177
37250	336	177
37250	337	177
37250	338	176
37250	339	177
37250	340	176
37250	341	176
37250	342	177
37250	343	177
37250	344	177
37250	345	177
37250	346	178
37250	347	177
37250	348	178
37250	349	177
37250	350	176
37250	351	177
37250	352	177
37250	353	177
37250	354	178
37250	355	177
37250	356	177
37250	357	177
37250	358	177
37250	359	177
37250	360	177
37250	361	178
37250	362	176
37250	363	176
37250	364	177
37250	365	176
37250	366	176
37250	367	178
37250	368	176
37250	369	176
37250	370	176
37250	371	177
37250	372	177
37250	373	177
37250	374	177
37250	375	177
37250	376	177
37250	377	176
37250	378	177
37250	379	176
37250	380	177
37250	381	178
37250	382	177
37250	383	176
37250	384	177
37250	385	177
37250	386	176
37250	387	177
37250	388	177
37250	389	177
37250	390	177
37250	391	177
37250	392	177
37250	393	178
37250	394	177
37250	395	177
37250	396	177
37250	397	178
37250	398	178
37250	399	177
37250	400	176
37250	401	177
37250	402	177
37250	403	176
37250	404	177
37250	405	177
37250	406	176
37250	407	176
37250	408	177
37250	409	177
37250	410	177
37250	411	177
37250	412	178
37250	413	177
37250	414	176
37250	415	176
37250	416	177
37250	417	177
37250	418	177
37250	419	177
37250	420	177
37250	421	177
37250	422	176
37250	423	177
37250	424	177
37250	425	176
37250	426	176
37250	427	176
37250	428	177
37250	429	177
37250	430	178
37250	431	176
37250	432	176
37250	433	177
37250	434	176
37250	435	177
37250	436	176
37250	437	177
37250	438	176
37250	439	177
37250	440	177
37250	441	177
37250	442	177
37250	443	175
37250	444	176
37250	445	176
37250	446	177
37250	447	176
37250	448	177
37250	449	177
37250	450	177
37250	451	177
37250	452	178
