Cov	Iteration	euc_z_score	euc_percent	eig_percent	mcd_percent_k1	mcd_percent_k3
0.15	441	2.08417692173	0.986	0.871	0.981	0.987
0.15	442	3.89969391232	1.0	0.477	0.973	1.0
0.15	443	0.974800875807	0.843	0.61	0.762	0.696
0.15	444	1.19082008601	0.874	0.609	0.74	0.886
0.15	445	-0.248478928589	0.41	0.783	0.576	0.188
0.15	446	1.87490608712	0.976	0.943	0.269	0.919
0.15	447	2.3607842893	0.987	0.758	0.995	0.989
0.15	448	1.62018564394	0.938	0.907	0.96	0.845
0.15	449	0.871406353048	0.81	0.811	0.547	0.713
0.15	450	0.12498513731	0.551	0.368	0.268	0.711
0.15	451	0.804006327425	0.788	0.019	0.784	0.865
0.15	452	1.46065929979	0.929	0.923	0.945	0.925
0.15	453	0.4704353737	0.695	0.872	0.724	0.65
0.15	454	-0.200655162017	0.414	0.371	0.489	0.514
0.15	455	0.71489358056	0.772	0.808	0.572	0.7
0.15	456	0.847267376519	0.806	0.58	0.867	0.771
0.15	457	0.569739354463	0.727	0.529	0.508	0.541
0.15	458	1.30477239769	0.904	0.784	0.197	0.666
0.15	459	3.33961551272	1.0	0.813	0.983	0.999
0.15	460	0.83443690384	0.8	0.828	0.568	0.899
0.15	461	2.49894781432	0.995	0.841	0.873	0.983
0.15	462	1.76194143175	0.957	0.903	0.33	0.953
0.15	463	0.41924412879	0.671	0.435	0.373	0.646
0.15	464	3.23580967738	0.999	0.665	0.95	0.996
0.15	465	0.276325655084	0.628	0.251	0.463	0.511
0.15	466	1.68770155508	0.953	0.806	0.885	0.951
0.15	467	2.02941532651	0.975	0.624	0.83	0.955
0.15	468	2.42463877793	0.991	0.979	0.999	0.988
0.15	469	1.60076301282	0.942	0.494	0.826	0.938
0.15	470	1.28902127181	0.893	0.301	0.672	0.956
0.15	471	0.219128704807	0.578	0.4	0.748	0.593
0.15	472	1.42064012511	0.923	0.305	0.905	0.936
0.15	473	-0.58614933275	0.288	0.865	0.966	0.351
0.15	474	1.01973863777	0.844	0.668	0.917	0.844
0.15	475	0.197119950243	0.588	0.04	0.409	0.709
0.15	476	2.7634127962	0.995	0.908	0.971	0.996
0.15	477	0.462199071541	0.668	0.402	0.871	0.664
0.15	478	1.75502987529	0.964	0.965	0.997	0.965
0.15	479	-0.0277864310531	0.484	0.494	0.785	0.315
0.15	480	2.02370441402	0.977	0.902	0.953	0.978
0.15	481	1.01457828076	0.833	0.57	0.193	0.675
0.15	482	3.2996774525	0.995	0.89	0.881	0.996
0.15	483	1.53803571625	0.94	0.12	0.347	0.945
0.15	484	0.909362818886	0.832	0.855	0.266	0.886
0.15	485	3.05567652146	0.998	0.924	0.998	0.996
0.15	486	1.53443986423	0.938	0.189	0.2	0.942
0.15	487	-0.10799849541	0.471	0.094	0.736	0.419
0.15	488	0.341984698159	0.63	0.712	0.72	0.695
0.15	489	0.976764997313	0.832	0.733	0.923	0.647
0.15	490	0.581599369592	0.737	0.346	0.644	0.793
0.15	491	0.589489529598	0.722	0.389	0.868	0.762
0.15	492	1.75302739429	0.957	0.66	0.953	0.933
0.15	493	0.593523275138	0.722	0.81	0.983	0.761
0.15	494	1.36339410328	0.907	0.655	0.447	0.881
0.15	495	4.04752143353	1.0	0.831	0.975	1.0
0.15	496	1.48866778848	0.934	0.857	0.858	0.893
0.15	497	2.34054178899	0.989	0.764	0.995	0.982
0.15	498	1.16216420563	0.871	0.928	0.986	0.903
0.15	499	0.678500436729	0.75	0.048	0.809	0.856
0.15	500	1.09845000832	0.859	0.524	0.748	0.683
0.15	501	0.822522326029	0.801	0.36	0.681	0.66
0.15	502	-1.44865820703	0.069	0.085	0.359	0.024
0.15	503	0.014840733241	0.526	0.512	0.657	0.539
0.15	504	2.43203320545	0.992	0.509	0.897	0.975
0.15	505	1.34616783789	0.906	0.22	0.246	0.949
0.15	506	0.298347682201	0.617	0.523	0.409	0.561
0.15	507	1.60454393762	0.953	0.467	0.792	0.925
0.15	508	0.627382961018	0.751	0.9	0.975	0.704
0.15	509	0.208264595384	0.602	0.235	0.041	0.619
0.15	510	1.74192110481	0.955	0.323	0.18	0.892
0.15	511	-1.39846804273	0.084	0.146	0.285	0.193
0.15	512	-0.928153357355	0.171	0.139	0.38	0.276
0.15	513	-0.613905649496	0.266	0.48	0.216	0.147
0.15	514	1.93789038714	0.973	0.971	0.945	0.896
0.15	515	1.16694374825	0.871	0.961	0.871	0.878
0.15	516	1.45034941921	0.926	0.958	0.814	0.944
0.15	517	-0.169132399237	0.433	0.403	0.122	0.226
0.15	518	0.917522147237	0.825	0.099	0.873	0.906
0.15	519	0.463108160718	0.669	0.391	0.158	0.592
0.15	520	0.905981652377	0.817	0.824	0.883	0.826
0.15	521	2.20986723998	0.991	0.683	0.502	0.964
0.15	522	1.41431741203	0.926	0.674	0.673	0.864
0.15	523	-0.179322833367	0.445	0.712	0.807	0.457
0.15	524	2.22201123432	0.982	0.762	0.59	0.991
0.15	525	1.34241222867	0.916	0.038	0.88	0.872
0.15	526	0.0771819042939	0.533	0.385	0.301	0.419
0.15	527	2.08365890753	0.982	0.42	0.863	0.987
0.15	528	2.55483883107	0.989	0.664	0.926	0.994
0.15	529	1.42165820779	0.92	0.405	0.696	0.844
0.15	530	-1.02656443292	0.157	0.884	0.245	0.177
0.15	531	2.94362817179	0.998	0.945	0.997	0.997
0.15	532	1.30778670381	0.916	0.61	0.641	0.871
0.15	533	-1.45104639276	0.069	0.248	0.036	0.063
0.15	534	-0.219867711714	0.401	0.21	0.495	0.465
0.15	535	2.43022434308	0.99	0.509	0.981	0.999
0.15	536	1.50847984787	0.931	0.729	0.784	0.806
0.15	537	0.724767709862	0.757	0.945	0.771	0.533
0.15	538	3.84439692332	1.0	0.89	0.913	1.0
0.15	539	2.91554886792	1.0	0.921	0.94	0.996
0.15	540	0.065984672847	0.544	0.103	0.349	0.725
0.15	541	0.977657505245	0.853	0.283	0.977	0.916
0.15	542	0.562650040984	0.702	0.526	0.576	0.757
0.15	543	1.22074382404	0.888	0.986	0.253	0.799
0.15	544	2.26637082882	0.988	0.469	0.711	0.997
0.15	545	1.19960567368	0.884	0.954	0.729	0.812
0.15	546	0.657252055578	0.749	0.677	0.868	0.785
0.15	547	1.65660601874	0.947	0.883	0.79	0.889
0.15	548	1.58657587394	0.937	0.681	0.486	0.971
0.15	549	0.722627422058	0.757	0.906	0.925	0.633
0.15	550	-0.129970362137	0.441	0.925	0.932	0.258
0.15	551	2.90448487887	0.999	0.658	0.912	0.976
0.15	552	1.70659243959	0.954	0.68	0.946	0.958
0.15	553	1.26414050299	0.892	0.976	0.666	0.661
0.15	554	-0.154213609296	0.447	0.437	0.341	0.475
0.15	555	2.3631452071	0.987	0.88	0.997	0.989
0.15	556	-0.00782503598028	0.507	0.318	0.021	0.35
0.15	557	0.589386442426	0.74	0.039	0.217	0.81
0.15	558	2.00561515038	0.976	0.654	0.954	0.976
0.15	559	-0.223681028136	0.431	0.546	0.484	0.486
0.15	560	0.684766665755	0.756	0.163	0.442	0.59
0.15	561	1.23293906881	0.891	0.856	0.773	0.846
0.15	562	1.74747938199	0.954	0.558	0.978	0.971
0.15	563	1.30064420827	0.908	0.971	0.93	0.904
0.15	564	0.679488894322	0.753	0.207	0.313	0.628
0.15	565	2.33473017816	0.993	0.583	0.747	0.954
0.15	566	-0.206691112422	0.42	0.327	0.683	0.488
0.15	567	0.627522854906	0.748	0.675	0.654	0.704
0.15	568	1.33979680923	0.904	0.791	0.801	0.787
0.15	569	1.79756241576	0.965	0.407	0.446	0.958
0.15	570	0.614272837922	0.726	0.461	0.405	0.715
0.15	571	0.885129697515	0.812	0.976	0.95	0.879
0.15	572	3.03432077403	0.999	0.989	0.999	0.998
0.15	573	0.966283740899	0.837	0.3	0.308	0.667
0.15	574	2.97319861327	0.998	0.998	0.993	0.986
0.15	575	0.105861025792	0.551	0.347	0.219	0.573
0.15	576	1.99312556457	0.981	0.84	0.981	0.984
0.15	577	1.98386176525	0.973	0.947	0.989	0.946
0.15	578	2.22127685272	0.988	0.322	0.495	0.985
0.15	579	2.01936240406	0.971	0.835	0.976	0.967
0.15	580	1.77138134321	0.966	0.93	0.982	0.978
0.15	581	2.0504365246	0.975	0.307	0.718	0.97
0.15	582	0.163044813418	0.555	0.03	0.328	0.514
0.15	583	2.96849093054	0.998	0.615	0.517	0.987
0.15	584	-0.11387444228	0.453	0.246	0.384	0.599
0.15	585	-0.800610615381	0.211	0.662	0.48	0.226
0.15	586	1.42080120011	0.916	0.955	0.925	0.88
0.15	587	-0.420189939986	0.342	0.079	0.38	0.281
0.15	588	0.898455130602	0.814	0.956	0.703	0.533
0.15	589	0.698792343179	0.761	0.315	0.588	0.704
0.15	590	-0.535168098836	0.307	0.786	0.878	0.212
0.15	591	1.78842715618	0.961	0.49	0.956	0.995
0.15	592	-2.0932613888	0.021	0.436	0.034	0.001
0.15	593	-0.180366182825	0.429	0.24	0.592	0.392
0.15	594	0.669456989972	0.739	0.804	0.824	0.74
0.15	595	2.76386941728	0.995	0.976	0.972	0.988
0.15	596	-0.414308361671	0.368	0.843	0.82	0.306
0.15	597	-0.292199061862	0.389	0.696	0.237	0.189
0.15	598	-0.0521297332467	0.48	0.294	0.446	0.297
0.15	599	1.37869029897	0.913	0.65	0.752	0.885
0.15	600	2.69626670536	0.995	0.93	0.998	0.996
0.15	601	0.0796125440127	0.535	0.348	0.778	0.559
0.15	602	0.761451024105	0.763	0.269	0.792	0.708
0.15	603	2.80281389264	0.996	0.815	0.996	0.97
0.15	604	-0.925469246002	0.178	0.131	0.37	0.122
0.15	605	2.11292520542	0.981	0.657	0.69	0.962
0.15	606	0.276766513546	0.602	0.592	0.969	0.633
0.15	607	-0.486745396761	0.311	0.376	0.282	0.366
0.15	608	-0.935956833801	0.179	0.518	0.427	0.115
0.15	609	2.14322715101	0.985	0.984	0.922	0.956
0.15	610	2.9500101026	0.999	0.759	0.869	0.998
0.15	611	-0.902946802322	0.188	0.042	0.445	0.155
0.15	612	1.21282853875	0.893	0.667	0.588	0.944
0.15	613	2.24933336123	0.986	0.985	0.984	0.966
0.15	614	2.91903552899	0.999	0.383	0.973	1.0
0.15	615	0.416047744797	0.675	0.332	0.17	0.521
0.15	616	1.54970451276	0.94	0.803	0.957	0.949
0.15	617	3.5951168102	1.0	0.831	0.959	0.999
0.15	618	1.66754890712	0.949	0.173	0.698	0.967
0.15	619	-0.28190179825	0.386	0.574	0.552	0.31
0.15	620	2.35298516415	0.992	0.953	0.868	0.967
0.15	621	2.30280992793	0.985	0.856	0.951	0.982
0.15	622	1.82087148178	0.968	0.466	0.776	0.944
0.15	623	1.0936382932	0.865	0.233	0.384	0.874
0.15	624	2.77442403923	0.997	0.729	0.892	0.983
0.15	625	2.21952221898	0.986	0.915	0.846	0.963
0.15	626	1.97063349659	0.97	0.609	0.89	0.968
0.15	627	1.68926716774	0.947	0.291	0.368	0.944
0.15	628	-0.764772796167	0.216	0.917	0.064	0.084
0.15	629	0.958354982681	0.842	0.397	0.773	0.848
0.15	630	1.0672244791	0.861	0.754	0.956	0.888
0.15	631	0.044609384304	0.525	0.556	0.214	0.33
0.15	632	1.25401706461	0.899	0.474	0.71	0.927
0.15	633	0.709609260754	0.763	0.523	0.97	0.827
0.15	634	-0.322875683878	0.369	0.251	0.457	0.488
0.15	635	0.219189581375	0.588	0.049	0.582	0.531
0.15	636	0.172624209211	0.562	0.477	0.586	0.505
0.15	637	1.54917279707	0.929	0.605	0.873	0.9
0.15	638	0.104181888995	0.542	0.959	0.925	0.375
0.15	639	1.18557921161	0.889	0.992	0.953	0.83
0.15	640	-1.65785354783	0.043	0.115	0.021	0.073
0.15	641	2.97158497451	0.998	0.816	0.996	0.992
0.15	642	1.90356808523	0.963	0.99	0.904	0.854
0.15	643	2.77383016461	0.998	0.725	0.935	0.995
0.15	644	1.10148824043	0.871	0.798	0.555	0.727
0.15	645	2.11752105995	0.981	0.887	0.986	0.982
0.15	646	1.83884906264	0.966	0.941	0.971	0.963
0.15	647	0.427290886454	0.682	0.591	0.749	0.713
0.15	648	1.71404239657	0.961	0.12	0.677	0.955
0.15	649	0.617317721426	0.732	0.221	0.266	0.655
0.15	650	2.34201052051	0.988	0.999	0.966	0.979
0.15	651	0.276014179711	0.609	0.755	0.836	0.479
0.15	652	-0.417976965587	0.332	0.318	0.425	0.346
0.15	653	1.70595792066	0.963	0.243	0.453	0.963
0.15	654	2.37937788055	0.988	0.833	0.893	0.944
0.15	655	-0.649883354647	0.272	0.103	0.153	0.292
0.15	656	1.86879104729	0.968	0.555	0.988	0.941
0.15	657	-0.130489372915	0.459	0.901	0.511	0.425
0.15	658	1.90092491606	0.969	0.514	0.946	0.961
0.15	659	-0.943064591376	0.186	0.248	0.488	0.362
0.15	660	0.71129611291	0.769	0.464	0.444	0.841
0.15	661	0.919855482273	0.825	0.771	0.84	0.944
0.15	662	1.83090844095	0.963	0.588	0.931	0.979
0.15	663	1.02210639083	0.856	0.869	0.848	0.802
0.15	664	1.69863180149	0.955	0.2	0.3	0.916
0.15	665	2.77485638843	0.998	0.913	0.953	0.989
0.15	666	1.04406731266	0.856	0.466	0.474	0.859
0.15	667	1.11569036701	0.869	0.492	0.511	0.752
0.15	668	0.466799915576	0.684	0.953	0.686	0.693
0.15	669	0.212079336661	0.586	0.256	0.444	0.632
0.15	670	2.43549119311	0.995	0.269	0.681	0.989
0.15	671	0.950485418445	0.833	0.625	0.907	0.681
0.15	672	0.500291275894	0.69	0.921	0.721	0.6
0.15	673	1.00251792161	0.833	0.833	0.486	0.636
0.15	674	1.44199852025	0.926	0.322	0.763	0.893
0.15	675	1.73058011385	0.958	0.605	0.874	0.968
0.15	676	3.57267471153	1.0	0.862	0.596	0.995
0.15	677	2.87732636279	0.995	0.708	0.939	0.996
0.15	678	1.87832228082	0.973	0.452	0.484	0.933
0.15	679	2.7525943302	0.994	0.487	0.787	0.993
0.15	680	2.60413755514	0.994	0.728	0.837	0.992
0.15	681	-0.628352852379	0.261	0.96	0.913	0.24
0.15	682	1.66298804789	0.953	0.394	0.368	0.918
0.15	683	2.98264256428	0.998	0.326	0.931	0.997
0.15	684	-0.76218962475	0.208	0.608	0.185	0.293
0.15	685	1.9237157239	0.976	0.849	0.958	0.92
0.15	686	-0.828444795485	0.199	0.389	0.341	0.236
0.15	687	0.118385585187	0.553	0.149	0.699	0.498
0.15	688	3.19683111315	1.0	0.954	0.961	0.999
0.15	689	1.06239707977	0.854	0.595	0.317	0.523
0.15	690	1.39259059596	0.903	0.431	0.576	0.894
0.15	691	-0.974334822102	0.164	0.225	0.067	0.295
0.15	692	1.94279861568	0.964	0.739	0.725	0.975
0.15	693	1.64774202581	0.947	0.983	0.971	0.872
0.15	694	1.51369614326	0.933	0.252	0.789	0.931
0.15	695	1.77225430961	0.954	0.169	0.463	0.939
0.15	696	1.44958344831	0.931	0.906	0.962	0.962
0.15	697	1.05523575316	0.86	0.208	0.874	0.743
0.15	698	4.46254271443	1.0	0.992	0.881	1.0
0.15	699	-0.211158274324	0.416	0.182	0.192	0.614
0.15	700	0.958579435826	0.842	0.944	0.942	0.741
0.15	701	-0.74405725103	0.229	0.189	0.078	0.153
0.15	702	0.259156765311	0.614	0.478	0.478	0.54
0.15	703	0.671607645616	0.737	0.378	0.929	0.823
0.15	704	-0.87057512969	0.183	0.637	0.137	0.193
0.15	705	0.32988991902	0.63	0.773	0.967	0.507
0.15	706	1.57155502002	0.944	0.652	0.192	0.807
0.15	707	1.6344608394	0.953	0.988	1.0	0.961
0.15	708	0.70172437321	0.77	0.62	0.657	0.73
0.15	709	2.64833841616	0.994	0.834	0.61	0.992
0.15	710	-0.324957125565	0.381	0.07	0.263	0.466
0.15	711	2.29646147085	0.992	0.369	0.7	0.965
0.15	712	1.4264487377	0.928	0.847	0.926	0.794
0.15	713	0.111053791398	0.56	0.116	0.403	0.623
0.15	714	1.73912128585	0.954	0.77	0.707	0.964
0.15	715	-0.239250035786	0.398	0.181	0.634	0.427
0.15	716	0.150342383692	0.564	0.38	0.577	0.205
0.15	717	0.84327810228	0.799	0.6	0.531	0.635
0.15	718	0.11610321974	0.55	0.586	0.87	0.296
0.15	719	1.18567174597	0.868	0.696	0.578	0.862
0.15	720	1.95252997178	0.969	0.373	0.798	0.979
0.15	721	2.92483565524	0.999	0.07	0.814	0.994
0.15	722	2.31951205987	0.989	0.797	0.949	0.983
0.15	723	1.49880278304	0.937	0.791	0.622	0.798
0.15	724	-1.81701552201	0.035	0.0	0.066	0.026
0.15	725	0.468864303805	0.669	0.971	0.843	0.636
0.15	726	0.562825733862	0.707	0.647	0.602	0.732
0.15	727	2.17877540011	0.982	0.737	0.69	0.94
0.15	728	1.54535308022	0.94	0.644	0.667	0.924
0.15	729	-1.21923521249	0.111	0.911	0.889	0.096
0.15	730	0.182589615374	0.581	0.25	0.485	0.52
0.15	731	2.13704803339	0.983	0.901	0.851	0.956
0.15	732	1.34665583604	0.908	0.376	0.924	0.937
0.15	733	1.21440673397	0.882	0.37	0.7	0.926
0.15	734	2.11472407463	0.98	0.561	0.919	0.888
0.15	735	-0.125537349256	0.463	0.76	0.924	0.434
0.15	736	1.06080733832	0.861	0.947	0.985	0.769
0.15	737	1.41361411857	0.909	0.272	0.608	0.897
0.15	738	-0.627385882883	0.284	0.375	0.467	0.469
0.15	739	1.65863404476	0.949	0.04	0.877	0.95
0.15	740	0.7474121833	0.776	0.905	0.543	0.636
0.15	741	-0.383449416605	0.358	0.539	0.507	0.103
0.15	742	1.92013256864	0.968	0.908	0.78	0.963
0.15	743	2.13585010682	0.986	0.682	0.974	0.988
0.15	744	0.533951197377	0.71	0.362	0.371	0.529
0.15	745	2.16102275352	0.979	0.996	0.995	0.942
0.15	746	0.935782157278	0.826	0.815	0.99	0.904
0.15	747	2.53718808676	0.992	0.725	0.616	0.987
0.15	748	0.16721314413	0.572	0.28	0.267	0.665
0.15	749	0.226590001946	0.611	0.542	0.463	0.697
0.15	750	2.04490224375	0.981	0.627	0.882	0.91
0.15	751	3.22547601565	0.999	0.662	0.985	0.99
0.15	752	1.64266785314	0.959	0.722	0.981	0.94
0.15	753	1.03186991785	0.854	0.061	0.419	0.874
0.15	754	3.05398328291	0.997	0.568	0.946	0.998
0.15	755	0.234693733914	0.592	0.721	0.658	0.585
0.15	756	1.09811904222	0.867	0.367	0.624	0.883
0.15	757	0.407175440066	0.665	0.252	0.669	0.592
0.15	758	1.8944799294	0.964	0.655	0.51	0.941
0.15	759	0.48841325034	0.693	0.868	0.567	0.358
0.15	760	0.851069205571	0.803	0.763	0.805	0.794
0.15	761	-2.1298024402	0.011	0.042	0.03	0.006
0.15	762	0.898262985592	0.821	0.426	0.714	0.857
0.15	763	0.241973368274	0.602	0.733	0.918	0.454
0.15	764	2.49699172702	0.992	0.994	0.962	0.962
0.15	765	0.580102325501	0.725	0.826	0.879	0.674
0.15	766	0.587335574242	0.728	0.801	0.948	0.704
0.15	767	0.520955362738	0.701	0.798	0.841	0.665
0.15	768	1.19815365716	0.887	0.914	0.848	0.871
0.15	769	-0.373746349098	0.344	0.445	0.669	0.355
0.15	770	2.17786562365	0.983	0.428	0.749	0.985
0.15	771	2.67349848757	0.998	0.815	0.957	0.999
0.15	772	1.85010834931	0.965	0.479	0.893	0.959
0.15	773	2.6641167715	0.995	0.697	0.92	0.993
0.15	774	0.915193615083	0.82	0.669	0.267	0.756
0.15	775	3.17906053216	0.999	0.765	0.996	1.0
0.15	776	1.59898988064	0.949	0.323	0.787	0.938
0.15	777	0.264065281523	0.616	0.336	0.511	0.713
0.15	778	1.21149735447	0.877	0.404	0.583	0.798
0.15	779	1.69013947823	0.954	0.259	0.985	0.983
0.15	780	0.528208400161	0.702	0.198	0.585	0.769
0.15	781	1.45112870032	0.919	0.828	0.841	0.92
0.15	782	0.652045260957	0.745	0.899	0.761	0.839
0.15	783	2.57253328242	0.991	0.583	0.961	0.99
0.15	784	2.84350749829	0.998	0.342	0.52	0.982
0.15	785	-0.242535108727	0.402	0.283	0.498	0.393
0.15	786	1.45501315723	0.931	0.684	0.547	0.93
0.15	787	0.669459283143	0.738	0.374	0.583	0.618
0.15	788	1.32444730633	0.913	0.815	0.88	0.892
0.15	789	-0.060726010249	0.48	0.382	0.152	0.45
0.15	790	1.72544619263	0.955	0.629	0.568	0.807
0.15	791	1.69121146126	0.957	0.359	0.76	0.919
0.15	792	-0.177351773344	0.429	0.099	0.514	0.458
0.15	793	1.83542281791	0.962	0.672	0.666	0.959
0.15	794	3.7628104525	1.0	0.939	0.978	1.0
0.15	795	1.31262916018	0.902	0.612	0.906	0.925
0.15	796	2.81462933341	0.996	0.894	0.999	0.996
0.15	797	2.20788999909	0.982	0.622	0.856	0.983
0.15	798	1.05221954463	0.857	0.753	0.138	0.67
0.15	799	1.8326068533	0.965	0.864	0.867	0.91
0.15	800	1.65935111767	0.951	0.887	0.996	0.96
0.15	801	2.23475880315	0.982	0.493	0.863	0.987
0.15	802	0.937288557914	0.826	0.441	0.597	0.811
0.15	803	0.57517794677	0.713	0.385	0.553	0.748
0.15	804	3.10981294756	1.0	0.847	0.988	1.0
0.15	805	3.39823060264	0.998	0.991	0.996	0.998
0.15	806	1.24162933905	0.896	0.579	0.731	0.837
0.15	807	1.98180987376	0.977	0.984	0.936	0.968
0.15	808	-0.0360521329022	0.5	0.617	0.577	0.478
0.15	809	2.37426532792	0.99	0.59	0.312	0.989
0.15	810	2.60904848712	0.992	0.927	0.964	0.981
0.15	811	3.35687400373	0.999	0.639	0.835	0.999
0.15	812	-0.346467720009	0.36	0.114	0.362	0.532
0.15	813	1.65988894756	0.954	0.879	0.855	0.974
0.15	814	2.13687369042	0.98	0.878	0.774	0.95
0.15	815	1.45371209687	0.927	0.988	0.92	0.935
0.15	816	2.38262747367	0.987	0.445	0.889	0.936
0.15	817	2.78960671951	0.993	0.983	0.99	0.985
0.15	818	-0.391125310808	0.355	0.194	0.623	0.296
0.15	819	1.78477052508	0.963	0.668	0.828	0.875
0.15	820	2.29968235186	0.986	0.314	0.602	0.951
0.15	821	1.1468046569	0.886	0.634	0.55	0.761
0.15	822	3.10856567659	0.998	0.695	0.845	0.999
0.15	823	2.59793498431	0.994	0.476	0.863	0.995
0.15	824	1.73037664958	0.955	0.926	0.838	0.921
0.15	825	-0.638179740648	0.278	0.248	0.518	0.278
0.15	826	3.49961821614	1.0	0.883	0.791	0.991
0.15	827	0.618674562125	0.74	0.881	0.888	0.751
0.15	828	1.03301935754	0.858	0.255	0.858	0.919
0.15	829	1.69825324111	0.95	0.313	0.529	0.954
0.15	830	2.6462727366	0.994	0.471	0.994	0.99
0.15	831	-0.0588061120885	0.474	0.608	0.451	0.398
0.15	832	-1.16472319841	0.118	0.058	0.058	0.056
0.15	833	0.551882183415	0.7	0.343	0.464	0.7
0.15	834	0.36614577573	0.637	0.031	0.43	0.724
0.15	835	1.01009849482	0.85	0.428	0.434	0.816
0.15	836	2.3820135436	0.993	0.267	0.842	0.982
0.15	837	1.25136674013	0.879	0.865	0.846	0.757
0.15	838	2.62056982168	0.995	0.715	0.998	0.997
0.15	839	1.68775110167	0.949	0.418	0.102	0.767
0.15	840	0.10009724736	0.538	0.749	0.399	0.481
0.15	841	0.431551775943	0.659	0.847	0.79	0.456
0.15	842	-0.102498687079	0.475	0.127	0.068	0.484
0.15	843	0.0553715353071	0.544	0.358	0.47	0.349
0.15	844	1.87648160967	0.967	0.939	0.994	0.97
0.15	845	1.77517716339	0.961	0.663	0.637	0.906
0.15	846	1.02240716285	0.844	0.837	0.853	0.889
0.15	847	0.724934403784	0.773	0.723	0.448	0.883
0.15	848	1.50601741146	0.932	0.773	0.904	0.869
0.15	849	0.67185522888	0.754	0.446	0.685	0.734
0.15	850	0.861163085878	0.813	0.731	0.312	0.634
0.15	851	0.947619520552	0.826	0.294	0.81	0.859
0.15	852	1.80043359655	0.964	0.957	0.972	0.92
0.15	853	0.708481845048	0.773	0.441	0.621	0.741
0.15	854	1.93977549091	0.97	0.8	0.999	0.985
0.15	855	0.292370392679	0.622	0.554	0.395	0.646
0.15	856	1.20656264077	0.88	0.995	0.951	0.743
0.15	857	-0.754734383096	0.228	0.248	0.19	0.358
0.15	858	1.51581335417	0.935	0.699	0.977	0.944
0.15	859	1.79124914428	0.965	0.68	0.917	0.995
0.15	860	-0.319739047103	0.377	0.388	0.347	0.587
0.15	861	2.08617107768	0.978	0.433	0.731	0.987
0.15	862	2.24077391538	0.986	0.97	0.995	0.97
0.15	863	1.86460324208	0.967	0.818	0.672	0.936
0.15	864	0.187167016349	0.591	0.187	0.506	0.613
0.15	865	2.79704691477	0.997	0.985	0.73	0.993
0.15	866	2.51314861728	0.993	0.792	0.701	0.933
0.15	867	0.677667107833	0.759	0.584	0.915	0.661
0.15	868	0.00859916561573	0.511	0.251	0.748	0.564
0.15	869	1.92365917732	0.968	0.839	0.879	0.962
0.15	870	-1.67451952622	0.048	0.117	0.285	0.036
0.15	871	1.51512751519	0.931	0.972	0.756	0.879
0.15	872	1.65063548536	0.94	0.864	0.923	0.878
0.15	873	1.24853921054	0.891	0.871	0.569	0.779
0.15	874	0.116823567348	0.548	0.536	0.815	0.579
0.15	875	1.55714554336	0.933	0.549	0.832	0.946
0.15	876	0.0460130315433	0.543	0.49	0.708	0.621
0.15	877	1.83632536179	0.962	0.209	0.253	0.852
0.15	878	1.31846759988	0.903	0.841	0.907	0.847
0.15	879	0.214126825389	0.598	0.237	0.867	0.624
0.15	880	0.59447392133	0.73	0.562	0.758	0.702
0.15	881	2.39172004181	0.991	0.841	0.991	0.993
0.15	882	0.627126483105	0.745	0.139	0.464	0.765
0.15	883	0.94242951317	0.828	0.822	0.944	0.784
0.15	884	0.670301703462	0.756	0.438	0.648	0.789
0.15	885	3.10476429148	0.998	0.976	0.965	0.991
0.15	886	1.1690510355	0.877	0.503	0.281	0.77
0.15	887	3.03889150832	0.997	0.964	0.932	0.981
0.15	888	0.585382018011	0.72	0.723	0.928	0.783
0.15	889	-0.20968466199	0.432	0.564	0.845	0.346
0.15	890	1.47783231907	0.928	0.482	0.827	0.925
0.15	891	1.52416388182	0.927	0.715	0.83	0.936
0.15	892	1.86467168023	0.966	0.273	0.848	0.957
0.15	893	0.968055729991	0.822	0.525	0.324	0.657
0.15	894	-0.175563858981	0.431	0.335	0.464	0.265
0.15	895	0.547304163843	0.7	0.735	0.49	0.703
0.15	896	-0.0447860682423	0.485	0.55	0.629	0.445
0.15	897	2.46889710601	0.988	0.816	0.969	0.977
0.15	898	0.405844211801	0.666	0.539	0.672	0.795
0.15	899	0.544212425916	0.704	0.483	0.856	0.465
0.15	900	0.325212290364	0.629	0.325	0.377	0.656
0.15	901	0.595111147416	0.745	0.432	0.951	0.817
0.15	902	2.03300721224	0.981	0.952	0.995	0.969
0.15	903	1.10226726464	0.861	0.507	0.946	0.922
0.15	904	1.2238685677	0.89	0.434	0.981	0.934
0.15	905	1.917895104	0.975	0.85	0.687	0.956
0.15	906	1.65148909733	0.95	0.927	0.981	0.787
0.15	907	2.35913515873	0.989	0.522	0.658	0.892
0.15	908	-0.219969082807	0.401	0.007	0.019	0.234
0.15	909	2.0094835544	0.969	0.194	0.363	0.983
0.15	910	2.04598961747	0.976	0.86	0.995	0.954
0.15	911	0.975196114523	0.831	0.859	0.835	0.922
0.15	912	-1.27992354173	0.09	0.096	0.012	0.061
0.15	913	0.606045776632	0.736	0.495	0.774	0.761
0.15	914	0.641629649027	0.751	0.611	0.822	0.836
0.15	915	0.421613871799	0.681	0.479	0.775	0.713
0.15	916	1.56829348301	0.938	0.428	0.621	0.957
0.15	917	-0.105772198191	0.471	0.39	0.205	0.317
0.15	918	3.07293622959	0.999	0.971	0.996	0.991
